label,y,file,window_start_s
crash,2,6b949b90-26ec-4b34-ba07-cc196d50e999.ulg,32.0
crash,2,72156a14-d999-4935-99d5-8a22b945d3eb.ulg,0.0
crash,2,72156a14-d999-4935-99d5-8a22b945d3eb.ulg,16.0
crash,2,72156a14-d999-4935-99d5-8a22b945d3eb.ulg,32.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,0.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,16.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,32.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,48.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,64.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,80.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,96.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,112.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,128.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,144.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,160.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,176.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,192.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,208.0
crash,2,763359a0-d310-4c94-ac3d-3db16ac8652b.ulg,224.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,0.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,16.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,32.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,48.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,64.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,80.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,96.0
crash,2,76783479-0a39-4fe4-bdb1-6ad072d61630.ulg,112.0
